0.216413,0.109127,-0.611331
-0.0209234,0.0344358,0.188932
1.33138,0.260949,0.652989
0.533116,0.15759,0.43196
1.42441,0.347693,-0.456481
1.38952,0.55783,-0.107315
1.32836,0.153966,0.0751095
1.14804,0.329631,0.522235
1.50273,-0.222453,0.628231
0.322948,-0.142393,0.149954
0.874309,0.0491076,-0.36716
0.780568,0.0559564,0.586403
1.77758,0.443679,0.34285
0.993387,0.143141,0.637338
1.26629,-0.932072,0.407938
0.480978,0.376903,-0.291482
0.86171,-0.148975,0.00646562
0.484925,0.983174,-0.214941
0.574819,-0.00236173,-0.358765
1.78131,-0.269145,0.282617
1.32439,0.0201952,0.139426
0.429372,0.513049,-0.277443
1.37043,0.1077,0.667634
1.01858,0.334047,0.458788
0.556023,-0.549136,-0.0671227
1.42933,0.103417,0.432522
0.244028,-0.388447,-0.289402
0.781974,0.258864,-0.130441
1.19756,0.47128,-0.271128
1.2149,0.312754,-0.103535
1.38703,0.664332,0.374153
0.734982,0.776621,-0.517254
0.761724,0.00683378,0.362081
0.262558,-0.409885,-0.10904
0.123377,-0.240815,-0.239042
0.935845,-0.464726,0.344626
1.55399,-0.112432,0.596444
0.217119,-0.325962,-0.320818
0.261071,-0.114207,-0.259124
0.0062025,-0.0546366,0.00204021
0.319755,0.137319,-0.050409
0.839278,-0.370396,0.840339
0.765612,-0.242654,0.848501
1.34015,-0.834802,0.652907
1.70402,-0.0612784,0.0203353
0.329721,0.126561,-0.0364811
1.02981,-0.143778,0.298069
1.01563,-0.7434,0.440981
1.62054,0.372521,0.0520534
0.633921,-0.405842,0.410154
0.879573,-0.393598,0.191707
0.402768,-0.468458,0.242145
0.402062,-0.132935,-0.336661
1.63093,0.0160719,0.620115
1.46794,-0.387545,0.071473
1.0845,0.273325,0.340549
0.531994,-0.393043,0.155959
0.809798,0.39281,-0.0327755
0.250461,-0.37658,-0.0752234
0.295464,-0.287674,-0.133459
0.245544,0.098729,0.496889
0.272624,0.337525,-0.31213
1.42121,-0.709864,0.786952
1.93862,0.352993,0.562162
0.239569,0.0110337,0.274443
1.68452,-0.0941338,0.571559
0.855233,0.328814,-0.471661
0.569949,0.145778,0.0367015
0.163424,-0.0602952,0.248121
0.705552,0.135187,-0.343039
0.977007,-0.114863,-0.241197
0.469993,-0.460306,-0.100848
0.662547,0.609944,0.0265174
1.07083,-0.0602106,0.190505
1.02406,0.864227,-0.0204882
1.34699,-0.498562,0.974441
1.46631,-0.84723,0.406703
1.3442,0.190365,0.614932
0.653821,0.511945,-0.600117
1.27148,-0.0995414,0.184705
1.4473,-0.126942,0.778756
0.766942,-0.025099,0.146674
0.83105,0.46071,-0.182202
0.851521,0.642548,-0.463261
1.32517,0.555412,0.0400816
0.647556,0.891573,-0.402416
0.343253,0.00331068,0.497858
1.0921,0.248572,0.537069
1.15038,-0.622785,0.490288
1.22224,0.537017,0.362526
1.0716,0.295554,-0.484975
1.24911,-0.615461,0.641096
1.1985,-0.654483,0.426763
1.46494,0.260498,0.321467
1.31719,-0.146293,0.0919357
0.3472,0.10957,0.512775
0.999145,-0.127899,0.245691
1.42692,-0.571517,0.834233
1.88055,0.339708,0.244862
1.61731,0.518541,0.245152
0.432496,0.490203,-0.135911
0.926054,0.64523,0.285481
1.92161,0.177335,0.317165
1.0882,-0.323635,-0.0830747
1.01739,0.240765,-0.569589
0.595415,0.101298,0.0865807
1.53599,-0.491113,0.521407
1.29105,-0.324486,0.139408
0.64862,-0.461744,0.0692934
0.80351,0.248442,0.495772
0.761699,0.372774,0.104194
0.347995,0.414586,-0.631551
1.44158,-0.695921,0.699929
0.728189,-0.3028,0.703938
0.816779,0.531684,-0.610136
0.674892,-0.270868,0.672178
0.860759,0.0968873,-0.00440032
0.877891,-0.0298674,-0.254801
0.517848,0.0438673,0.297509
0.504392,-0.60735,0.0776333
1.50207,-0.148404,-0.139113
0.222602,0.101683,0.221263
0.608524,0.347517,-0.428616
0.0190348,0.218299,0.103587
1.83278,0.116477,0.13644
1.01532,-0.456305,0.296158
1.2647,-0.98214,0.509475
0.0898354,-0.391819,-0.076057
0.943339,0.190188,0.607173
1.37684,-0.470615,0.332542
0.881211,0.108213,-0.196612
1.06313,-0.0570734,0.356038
0.990295,-0.262625,0.906235
1.16205,0.68843,0.108596
0.457724,-0.522215,0.201984
1.17878,0.0524268,-0.0817397
0.747646,-0.425916,0.234357
0.874446,-0.186873,0.383024
1.49327,0.188697,-0.172534
1.61815,-0.013413,0.506106
0.8687,-0.167939,0.812812
0.733195,0.0235002,0.153538
0.406329,0.348886,-0.479901
0.645761,-0.15229,0.0657882
1.15609,-0.235239,0.510072
0.981619,0.566954,0.314015
1.14737,-0.686029,0.184383
0.722008,0.094794,-0.463904
1.02132,0.0662324,-0.0257503
1.14137,-0.763562,0.294635
1.25947,0.00357181,0.516134
1.64457,-0.0420389,0.0690195
1.04012,-0.370062,0.0175017
1.2519,-0.332715,1.10487
0.594471,-0.222819,0.319918
1.64648,0.244786,0.579986
0.624552,0.0787446,-0.277233
1.67306,0.202424,-0.170116
1.85972,0.0817314,0.12294
0.281554,-0.356673,-0.193663
1.09307,-0.11875,0.598601
0.0924701,0.175911,-0.0951019
1.2643,-0.242331,0.617397
1.73401,-0.239985,0.191751
1.49388,0.0937889,0.805541
1.26979,-0.253197,0.407929
1.33625,-0.234684,0.383557
1.18804,-0.62137,0.194481
0.553418,-0.144604,0.0386387
0.225059,-0.506282,-0.155707
1.14794,-0.592016,0.589906
1.93462,0.291691,0.190689
0.829139,0.820433,-0.283744
1.17277,-0.133997,-0.00685157
0.277521,-0.193632,-0.228336
1.35458,-0.588219,0.153122
1.93199,0.38374,0.65654
1.58909,-0.0935809,-0.0725146
1.28511,-0.604135,0.386583
1.04796,0.215611,0.161247
0.6332,0.645607,-0.620885
1.76095,0.237424,0.399897
0.694837,-0.45561,0.400402
0.497685,0.0515707,0.390611
0.652903,-0.548749,0.1837
0.839501,-0.253248,0.830924
0.905965,0.146903,0.237588
1.3178,-0.23923,0.704011
0.785132,-0.00920222,0.65558
1.52783,0.261388,0.577021
1.66207,0.252349,0.594876
1.39411,0.192139,0.279069
1.02399,-0.245568,0.889546
1.09718,-0.505629,1.02757
0.144036,0.302155,0.112567
0.614511,0.878172,-0.1112
0.575619,-0.619731,0.289254
0.641823,0.390838,-0.129854
1.02724,-0.358924,0.816092
1.59212,0.205251,-0.305561
1.88689,-0.283773,0.0895305
0.859681,0.164243,-0.517518
0.897794,-0.0875802,0.369797
1.07949,-0.900818,0.328879
0.584113,0.362825,0.206539
1.21439,-0.277243,0.160807
0.623917,0.766387,-0.183748
0.109871,-0.0617295,0.313233
0.969713,0.21865,-0.0396493
1.41598,-0.647383,0.479327
0.302546,0.488337,-0.461875
0.685672,0.866677,-0.155936
1.66793,0.440232,0.353039
0.931516,-0.660947,0.152737
1.64721,0.078915,0.657031
0.676811,-0.560703,0.112214
1.26741,-0.307687,0.0963041
0.54274,-0.325357,0.49933
0.503292,-0.7122,0.104268
0.707972,0.200733,0.141361
0.680508,0.658643,0.103194
1.03043,-0.632184,0.667385
0.324286,0.380393,-0.0910944
0.72975,-0.0302875,-0.332522
0.397308,-0.582932,0.000619776
0.479553,-0.185484,0.347888
1.54651,0.0732111,-0.141511
0.0479305,-0.0297819,0.202752
0.18144,0.572647,-0.119249
1.6874,0.267188,0.619961
1.0217,0.285627,-0.538539
1.62433,0.0296327,0.73357
0.970838,0.259842,0.0643928
1.02204,-0.838857,0.291815
0.647254,0.744796,-0.177718
0.944176,0.287947,0.287532
0.92489,-0.204707,0.63786
-0.0989103,-0.271062,-0.146763
1.17806,0.620887,0.0144415
1.32438,-0.259633,0.29522
1.61312,-0.137169,0.403894
1.25251,0.0859479,0.652462
1.59608,-0.442847,0.362781
1.49981,0.281127,-0.304391
1.23501,0.273408,0.360461
0.693415,0.718108,-0.354491
0.8221,0.603941,-0.358333
0.841996,-0.0263208,0.36826
0.70371,0.303886,-0.292359
0.726481,-0.444614,-0.0562747
0.458715,0.199043,-0.277879
1.46163,-0.385488,0.261099
1.3389,0.0596884,-0.127257
1.12963,0.128969,0.556245
1.4292,0.164068,0.634808
0.199924,-0.215997,-0.054568
0.159927,0.651008,0.0506113
-0.147224,-0.0146069,-0.0240459
1.48182,-0.421948,0.653431
1.44628,0.383464,0.0345134
0.937857,0.145998,0.273898
0.0109016,-0.329784,-0.0088848
0.996703,-0.289721,0.635069
1.32411,-0.586039,0.967475
1.20357,0.348882,-0.39479
1.47177,0.54811,0.439275
1.78673,0.0493288,0.583669
0.647492,0.414948,-0.283782
0.844411,-0.348071,0.650411
1.03738,0.702597,0.0596487
1.17084,0.516153,0.37452
0.63588,0.0420361,0.325086
1.58186,0.296714,0.47887
1.16663,0.23985,-0.406732
0.634569,-0.629662,0.361964
0.573743,0.180506,0.219866
0.772568,-0.0245955,-0.162461
0.54397,-0.384478,-0.105096
1.23155,0.253905,0.201301
0.735721,0.225377,0.436734
1.0439,-0.186205,-0.208496
0.597021,0.00313111,-0.00801068
1.10435,0.162373,0.245509
1.57602,0.389157,0.363724
1.35843,-0.927298,0.627738
0.194261,0.81926,-0.0850866
0.942699,0.453727,-0.695936
1.60919,-0.659516,0.314018
0.757805,-0.268871,0.114521
0.867661,0.567212,-0.16644
0.660765,0.447507,0.0565505
0.563326,-0.107004,-0.270625
0.629058,0.323869,-0.465791
1.21462,0.0728016,-0.263777
0.804914,0.0615765,0.71459
1.16426,0.441551,-0.037236
0.222374,0.813191,-0.0151706
1.25754,0.590953,0.338626
0.248491,0.0664266,0.142444
1.03505,0.800823,0.194524
0.431156,0.0771949,0.387108
0.834722,0.578358,-0.311125
0.881094,-0.42182,0.623412
1.01162,0.0198784,-0.220467
1.71047,0.150364,-0.115376
0.857156,0.257131,-0.0190877
1.41879,-0.511639,0.971516
0.677159,0.177541,0.273895
1.69878,0.262781,-0.28122
0.484839,0.645914,-0.273192
0.331523,-0.459684,-0.0668832
1.39731,-0.643706,0.617707
0.447466,-0.111414,-0.331993
0.470054,0.538723,0.154815
1.26824,-0.10661,0.12551
1.20976,0.176572,0.440083
0.49401,-0.334144,0.4712
1.44521,-0.511962,0.930261
0.551472,0.0786789,-0.471408
1.07678,0.275729,-0.176639
1.41581,0.5475,0.4405
0.471309,-0.0661628,-0.300496
1.48268,-0.0172933,0.561096
0.515417,0.407411,-0.684235
1.66836,0.272911,0.445984
0.279464,-0.0170677,0.60979
0.86423,-0.206091,0.256264
0.927017,0.263687,0.0565964
1.21674,-0.249368,0.974957
0.608252,0.655519,-0.496108
1.81139,0.38757,0.51629
1.34238,-0.600363,0.218279
0.468619,-0.105376,0.411857
1.03549,0.770741,-0.217485
1.09555,-0.33691,0.927698
1.6183,-0.201462,0.60823
1.12448,-0.431836,0.58255
0.530104,-0.315472,0.222988
-0.120542,-0.364707,-0.21995
0.680288,-0.0709901,0.209742
0.447405,-0.214778,0.442205
0.539682,0.469103,-0.056112
-0.0248576,-0.00305323,0.338627
0.46312,-0.0692408,0.740865
0.262733,-0.35021,-0.17684
0.277801,-0.103521,0.321187
1.58867,-0.116917,0.198068
1.18191,-0.019832,0.172318
0.670599,0.747008,-0.476175
0.337357,0.0810791,-0.104365
1.604,0.26804,0.501844
0.423196,0.228678,-0.421782
0.340635,0.403976,-0.269353
1.18276,-0.596122,0.695404
0.176111,0.290105,0.145069
0.837078,-0.102206,0.122984
1.02803,0.668583,0.212947
1.96015,-0.0208749,0.226482
1.24834,-0.2698,0.12455
1.04266,-0.416336,1.04924
0.972756,0.323361,0.107834
1.6967,0.0134578,0.507563
0.294921,0.209437,-0.503111
1.3394,0.0227339,0.482787
-0.0495579,-0.354263,-0.358681
0.427536,0.206595,0.277068
0.982144,-0.55742,0.232471
0.34013,0.701907,-0.106396
0.190184,-0.521075,-0.0846162
1.49907,-0.34418,0.914606
1.11138,-0.327859,0.0741607
0.346822,0.639449,-0.0788608
1.25489,-0.217966,-0.1046
1.98461,-0.0618345,0.202007
1.58456,0.318826,0.294534
0.136236,0.436769,0.241669
0.43304,0.071705,-0.0665275
0.852252,0.495781,0.369649
0.284495,-0.317262,-0.0756856
1.69294,-0.142059,0.222253
1.7066,0.47566,0.47083
1.34401,-0.300213,0.91644
1.13289,0.601509,0.0925167
1.57335,-0.137618,0.0634786
1.34873,0.788495,0.219648
0.00526149,-0.205979,-0.318344
1.5883,0.0912688,-0.0708452
1.1842,0.608866,0.0845184
1.09983,0.156041,0.113926
0.638576,0.406208,0.0986681
1.63298,0.130746,0.583179
0.161284,0.452535,0.115281
0.477753,0.483642,0.0313676
0.910688,-0.414636,0.28714
1.52613,-0.344939,-0.00111479
0.93658,-0.465804,0.866299
0.422024,-0.263505,0.0554731
0.970278,0.559502,0.275184
1.05459,-0.166403,0.196792
1.01218,0.234495,-0.483862
1.02144,0.0606379,0.323742
0.284992,0.47527,-0.207521
1.08802,0.214257,0.249548
1.21112,-0.160567,0.824835
0.671876,-0.668249,0.0996518
0.877285,0.637198,-0.02463
1.45102,-0.154172,0.36464
0.250072,0.103059,-0.118167
-0.0218904,0.093499,0.0433505
1.13426,-0.00219312,0.418708
1.11864,-0.619516,0.564232
1.40372,-0.238639,0.615837
0.822887,-0.405547,0.296214
0.396317,-0.592583,-0.071097
1.29591,-0.403618,0.626905
1.01559,0.561453,-0.496922
1.05417,0.77864,0.140664
0.679579,0.599282,-0.352085
0.709673,-0.517702,0.0499605
1.32707,-0.117216,0.264556
1.58566,0.0111819,-0.132754
0.785823,-0.256063,0.707203
1.64076,0.202713,-0.349124
0.901242,0.565914,-0.540306
0.800616,0.484153,-0.259535
1.07028,-0.57814,0.626115
0.400883,0.298571,-0.291876
1.29032,-0.749916,0.751952
0.698584,0.210572,-0.405689
0.94427,0.245018,0.613017
1.05179,-0.40888,0.000990523
0.171865,-0.120961,-0.166525
1.56166,-0.0909191,0.449978
0.567203,0.845571,-0.267366
0.382207,0.634106,-0.352727
0.207287,0.351537,-0.216784
1.20219,-0.110958,0.194237
1.3044,-0.231217,-0.0858831
1.19769,0.365776,-0.0943187
0.500599,0.546805,-0.70886
0.305276,-0.229287,0.046061
1.4416,-0.260971,0.12881
1.83422,0.448897,0.493872
1.09004,-0.892605,0.340205
1.20732,0.585042,-0.111653
0.608263,-0.239977,0.548953
1.36047,-0.103452,0.720191
1.45568,-0.589866,0.771332
0.805369,0.580779,-0.175064
1.38191,0.243763,-0.00387722
1.67896,-0.351568,0.236952
1.56029,0.160543,-0.00475742
1.9288,0.162909,0.0676643
1.49202,-0.840661,0.553746
0.69837,0.836044,-0.217255
0.332027,0.327631,-0.0234552
0.506152,0.960204,-0.258481
1.32627,0.545514,-0.186434
0.716474,0.676387,-0.446577
1.12343,0.505367,0.352328
0.501422,0.44982,-0.636315
1.75422,0.209274,0.31033
1.15076,-0.286826,0.407784
1.44908,-0.264328,0.332518
1.20928,0.313751,-0.190428
0.532998,0.758634,-0.0722551
0.158843,-0.109606,-0.302483
0.611115,0.288358,0.23953
1.29601,0.000854627,0.0913379
0.797687,-0.339819,0.628848
0.895266,0.139331,-0.463587
0.711544,0.535951,-0.589412
1.31471,-0.305538,0.716778
1.34363,-0.156391,0.189011
0.125385,-0.348217,0.0318426
1.47687,0.660371,0.279125
1.57972,0.319358,0.292933
0.856545,0.795432,-0.17144
0.725711,-0.390163,0.391034
1.15698,0.540344,-0.0771074
0.415608,-0.218412,0.553882
1.40733,-0.232014,0.955962
0.941798,0.784398,-0.128104
0.954313,0.412817,-0.577065
1.37392,-0.261673,-0.0557487
0.171195,-0.276075,0.211587
0.752064,0.205891,-0.247457
0.903765,0.18661,-0.535047
1.90363,0.314452,0.441517
1.50745,0.227586,-0.281461
-0.0312029,0.342481,0.170333
1.59165,-0.368301,0.124153
1.63961,-0.295162,0.0503046
0.586637,0.914649,-0.376974
1.77848,0.301866,0.267095
0.987491,-0.156361,0.0778371
1.02634,0.493511,-0.00802128
1.53206,-0.21645,0.636912
1.19828,0.237554,0.394135
0.593613,0.063755,-0.390977
0.742658,0.266188,0.144998
1.72766,-0.00862901,0.664749
1.1259,-0.0218126,-0.276853
0.427305,0.109093,0.00931748
-0.0540882,-0.105661,-0.193098
1.62133,-0.447185,0.647638
0.574906,0.265816,-0.378683
0.134654,0.391742,0.152815
1.12503,-0.0865925,0.042953
0.818219,-0.507728,0.366827
1.26571,0.47293,-0.0879238
1.75358,0.227505,-0.286436
0.486373,0.103498,-0.0168425
1.09214,0.721308,-0.0596296
0.913926,-0.0119535,0.645335
0.845265,-0.654961,0.390911
0.28348,0.613711,-0.158849
0.256273,0.178467,-0.173478
0.470492,-0.299087,0.221172
1.10072,-0.809636,0.331569
1.02867,0.7989,-0.147091
1.08754,-0.119378,0.481713
1.37832,0.528483,0.186691
0.785728,-0.610179,0.0291279
0.684174,-0.112678,0.206933
0.774257,-0.685187,0.206778
0.85714,0.00714468,0.442265
1.42229,0.443967,0.219609
1.01909,0.162853,-0.231789
0.839398,0.518442,-0.239074
1.64638,0.464166,0.520518
1.58137,-0.401918,0.436932
0.899216,-0.0598254,0.400007
1.44793,0.0807854,0.0695748
0.405266,0.0188312,-0.394101
1.49761,-0.533546,0.324917
0.34911,-0.336485,0.192274
0.764166,0.463964,-0.0164505
1.07603,0.124368,-0.317264
0.564027,-0.403864,0.417161
0.115721,0.0766184,-0.47814
0.995158,0.417947,-0.58014
1.34404,0.640493,0.373233
0.604629,-0.0106907,0.184012
0.449261,0.442718,-0.161675
1.6462,0.230546,0.111656
0.460719,-0.218125,-0.0913162
0.12255,0.0818649,-0.336148
1.79733,-0.258034,0.385076
0.785917,-0.376065,0.398979
1.18499,-0.0637499,0.223388
1.22731,-0.00757707,-0.0825051
0.385611,-0.357892,0.298496
0.705143,0.0173279,0.729024
1.20024,-0.407205,0.919079
0.565706,0.500264,-0.570647
1.26634,0.644288,-0.212533
1.63566,-0.144153,0.344138
0.304491,0.032877,0.351362
0.794843,0.182327,0.0339007
1.29123,0.673202,0.315635
1.0295,0.684885,0.0453581
1.49014,0.357029,-0.284658
0.597616,0.718279,-0.441984
1.90229,0.00294733,-0.162056
1.50676,-0.220064,0.554349
1.02815,0.388751,0.186596
1.0322,-0.545846,0.347805
1.00419,0.382937,-0.346222
1.7502,-0.119996,0.0293324
1.54167,0.316239,0.308707
1.64448,0.296895,0.248639
0.330253,0.130303,-0.577756
0.783396,-0.183371,-0.186726
0.306457,-0.0619142,0.467245
1.20759,-0.431695,1.16597
1.16056,0.544265,0.142012
-0.123371,-0.121668,-0.0567138
0.423922,-0.204585,-0.0172829
1.80302,0.255608,0.0666053
1.48183,-0.440073,0.600526
1.0015,-0.0514591,0.451773
0.637699,0.765138,-0.443334
0.894069,0.284805,0.109223
0.435343,0.402792,-0.557706
1.51045,0.489995,0.373429
1.10082,-0.158896,-0.0866168
1.20636,-0.376019,0.539732
0.229393,-0.0831423,0.272972
0.437505,0.595619,-0.568239
1.11496,-0.851592,0.56399
1.23813,-0.512957,0.157628
0.458701,0.105337,0.437152
0.801508,0.747816,0.105616
1.19106,0.510431,-0.262357
1.35133,-0.543775,0.975168
0.798302,0.0355128,0.307512
0.911535,-0.846542,0.390863
1.71705,0.517891,0.230659
0.243477,-0.0366515,0.441514
0.818929,-0.583197,0.428301
1.76492,-0.250323,0.528403
0.632091,-0.3138,0.197013
0.31072,-0.113717,0.538571
1.0063,0.72795,0.140281
0.606482,0.45922,-0.250499
1.32426,-0.375506,0.79013
1.05375,-0.441276,0.0559798
1.40183,0.102511,-0.0134516
1.08998,-0.00107837,0.541117
0.824035,0.53549,-0.525362
0.419621,-0.52444,0.00530932
0.776294,0.0285355,0.583295
0.0956631,0.166026,-0.318791
-0.143511,-0.0511899,-0.0959479
0.817013,0.0207967,0.221108
1.69317,-0.127027,0.669132
0.824903,0.680645,0.0131948
1.4099,0.364301,-0.43146
0.841364,0.569865,-0.226023
1.05186,-0.462068,1.07077
1.61628,0.178607,0.171793
0.686413,-0.295108,-0.143951
0.299198,-0.0261031,0.061306
1.38732,-0.374557,0.0111796
2.03,0.412762,0.493573
0.208343,0.092727,-0.350599
0.133208,-0.0255362,0.220549
1.51053,-0.206418,0.0844483
1.60679,-0.0473782,0.246352
1.07777,-0.420752,0.322736
1.45819,-0.483943,0.643777
0.767941,-0.212993,0.312922
0.925077,-0.640673,0.390484
1.45588,-0.123844,0.486799
0.525695,-0.553101,0.128981
0.724053,-0.444226,-0.109035
1.25285,-0.208319,1.0238
0.45978,0.255257,0.0549355
1.15208,0.169681,-0.222782
1.3454,-0.0365077,-0.0877784
1.30361,0.328133,0.0227495
1.39787,-0.401068,0.818416
0.271583,0.274487,0.259719
0.991229,-0.551692,0.512904
0.157061,0.0414624,-0.195894
1.29418,-0.325463,0.403321
0.883581,-0.00434902,0.533177
0.582216,0.237633,-0.222681
1.00175,-0.488943,0.227551
1.26156,-0.62533,0.819493
0.182153,-0.482242,-0.192335
0.763421,0.587617,-0.54929
1.76259,-0.176762,0.445583
1.02302,0.195232,0.407676
0.373337,0.309286,0.35173
1.99895,0.151205,0.241211
1.37031,-0.139414,0.427941
0.564989,0.167826,-0.443858
1.0158,0.400512,-0.489574
-0.164684,0.157375,0.379476
0.840526,0.178185,0.46126
1.30996,-0.2091,0.706374
1.5816,-0.122174,-0.00839419
1.63645,-0.267319,0.305436
0.541612,-0.552615,0.100775
0.342558,-0.0490039,-0.112759
1.44532,-0.429989,0.859057
1.62598,0.250557,0.0570934
0.440729,0.148176,0.233582
1.21984,-0.547225,0.536738
1.25325,-0.14721,0.50947
0.863673,-0.439774,0.606249
0.941112,-0.267482,0.779897
1.48412,0.245383,-0.424688
0.728836,0.244237,-0.292959
1.59717,-0.0330145,-0.140286
0.996215,0.0158535,0.0305585
1.90287,0.238643,0.518019
1.15992,0.12593,0.651092
1.44528,0.38404,0.470447
0.888284,0.373071,-0.479319
0.449896,0.282529,0.45554
1.66592,0.144954,0.520933
1.40669,0.554431,-0.0899673
0.438413,-0.0171661,0.476831
1.33684,-0.483921,0.0756946
1.49735,0.307263,0.196652
1.38016,-0.734796,0.837692
1.67036,0.0888469,-0.152243
1.48057,-0.135648,0.326547
0.642159,0.537907,-0.682989
0.392949,0.216439,0.410588
1.51376,0.0916098,-0.104729
1.18013,0.247058,0.472992
0.295239,0.331225,-0.463276
0.439066,0.114118,0.136951
0.851261,0.403556,-0.18853
0.451887,0.534711,-0.588873
1.00651,0.238935,-0.167349
0.0604022,0.534561,0.193698
1.31215,0.222803,0.276848
0.350421,0.34858,0.116799
0.183903,0.436966,0.0840599
1.19405,-0.229847,0.261236
0.639336,-0.287874,-0.0260748
0.740004,-0.262471,0.132303
-0.136111,0.176839,0.372023
0.265119,-0.133979,0.289932
1.34489,-0.0015993,-0.00905115
1.37644,0.216847,0.23981
0.445457,0.0324524,0.215342
1.96353,0.0509349,-0.139681
0.681835,0.946208,-0.29012
1.33472,-0.446548,0.731553
1.43107,0.0626363,0.134275
1.2254,0.546832,-0.272066
1.21834,-0.372673,0.794503
1.4671,-0.95655,0.456871
0.485453,-0.162439,0.564082
1.55621,-0.434903,0.352111
1.17326,0.211615,0.264684
0.758839,0.253495,-0.529976
0.708087,0.811304,-0.169564
0.00856519,-0.0522672,-0.354119
0.416273,-0.268244,-0.21744
1.02968,0.400007,0.0463997
1.72322,0.399477,0.536088
1.30272,0.417882,0.284694
0.620797,-0.492631,0.342803
1.68311,-0.115486,0.478752
0.384042,0.334349,0.315241
1.45782,0.253352,0.0802442
0.89607,-0.165241,0.585136
0.75287,0.133303,0.226944
1.25886,-0.51458,1.07896
0.637799,-0.127075,-0.35486
0.687665,-0.0442395,-0.393007
1.37326,0.342403,-0.424776
1.29327,-0.126856,0.552939
0.31342,-0.299504,-0.0703719
-0.0347771,0.175997,0.0995685
1.79954,0.251943,0.442258
0.181046,0.0358247,-0.216076
0.541215,0.294274,-0.0728425
0.548541,0.182897,0.334473
