5.680237212725874896e-01 1.370321556902857896e-01 -2.761070862895330658e-01
1.749948014142093944e-01 -2.289508971571674600e-01 3.503086173896170497e-01
5.847649700571176945e-01 -5.181896217617298905e-01 2.391853158222449760e-01
1.480582456771882383e+00 -7.269265958516999415e-01 4.093560629888144398e-01
1.383839962796033829e+00 4.720961165332748788e-01 -4.042607669695003070e-01
1.505866439882199481e+00 9.805051059696617832e-02 -1.220669056455843671e-01
1.188361435035611313e+00 -8.594586541029439197e-02 5.608240278847613780e-01
1.251066879213471816e+00 -2.069963290939531297e-01 -8.731686235076950575e-02
1.420853834595456666e+00 -5.512427580168387520e-01 3.398123050250235755e-01
2.494555931461668596e-01 6.224406475473649447e-01 -1.455662516287320463e-01
2.249103306944271741e-01 2.925538262058031136e-01 -4.888025109564274606e-01
8.961449705501183249e-01 -2.490325361997042242e-01 6.209941503173863619e-01
1.161248668447974364e+00 4.262758881338009620e-01 -5.102430811187750326e-01
2.927083081734038195e-01 1.982705289136763027e-02 5.812065747426984341e-01
1.335698177145690613e+00 -3.443508378589799079e-01 7.604044695077064597e-01
1.526228972050973631e+00 -6.610314705344028097e-02 4.043087824569298605e-01
1.158767487942708174e-01 3.884014504457582867e-02 5.267263558849742955e-01
1.749086389198511560e+00 -1.522644364691783381e-01 3.206304890109023531e-01
8.059343835644894316e-01 6.689162930003079710e-01 1.607982033278325673e-01
1.762749124502378084e+00 2.011947827656203336e-01 4.444247444075672959e-01
-1.034890550915851803e-01 2.420054357153040292e-01 2.976876500854260255e-01
8.005453581788001260e-01 -7.701835398716377901e-01 2.594145110485821526e-01
8.795764556322095418e-01 -7.840195137361505306e-01 3.388842457163360744e-01
1.153882043491228693e+00 3.372087296682526047e-01 1.659782924777694624e-01
7.369440996655060028e-01 3.130609032138353953e-01 -4.407609018630729847e-01
8.576193757832052400e-01 5.446996015676111025e-01 -5.310524171165573182e-02
1.650405295272023176e+00 -1.344124987339258975e-02 4.091805611146421828e-01
1.755511410265360450e-01 1.041041766874980373e-01 -3.345963988817744483e-01
9.612555785969484345e-01 6.908298376168336974e-01 -4.647163812065841504e-01
1.624533621641845782e+00 1.191062848077459602e-01 6.430789607225707583e-01
1.010758296332352257e+00 1.919610870640469924e-01 1.202243777508674449e-01
6.455030340886915852e-01 4.070953882427310599e-01 -4.672690618182381850e-01
3.069607658200498301e-01 3.680953508654820627e-01 -5.953833738024503219e-01
1.930417083187595972e+00 5.220270223156495693e-01 5.818573885416539193e-01
2.447088546458548730e-01 -8.195067621471438524e-02 6.888669665313693624e-01
1.123873401277257544e+00 9.109761358505806816e-01 1.378500688454859791e-01
1.357066554996791075e+00 -4.540413309400301856e-01 4.939958111244321937e-01
1.429591916825175391e+00 -5.726424200877460180e-01 3.058567667596582829e-01
1.346256972584770173e+00 6.560955627516966704e-01 4.067277049814803369e-02
7.440648482265662667e-01 -3.188809795403563796e-01 5.261043231713474766e-01
1.438636641148506756e+00 -6.736633477837148387e-01 8.439435046808322349e-01
1.749762893049601864e+00 1.989349190133007650e-01 5.070909322628087690e-01
1.199170301972495301e+00 -3.162594629800525858e-01 2.611885554960883260e-01
1.640033233538938484e+00 4.342101486593698545e-01 5.070760830833971333e-01
1.658862314857535880e+00 -2.020137072975040360e-01 5.209409575476678933e-01
1.505278624986281066e+00 1.233152067653790346e-01 4.812806791262106976e-01
1.737740427786756969e+00 2.418153621622466387e-01 2.490602014648847506e-02
3.913101063158169746e-01 -2.289205910009538270e-01 3.588721115107256221e-01
1.509750776032455777e-01 3.801565993349073636e-01 -2.673629262258030992e-01
7.242402219968413490e-01 4.052598913003292724e-02 -4.676925061269456840e-01
4.727791047167291261e-01 6.881626074105187119e-01 -6.209218302307307757e-01
2.830111339591805941e-01 5.209709107941512540e-01 3.762620597770106878e-02
7.011852986027928836e-01 1.404542831632236144e-01 -4.926399812667452971e-01
2.257433854197807288e-01 4.669063154686419748e-01 -2.725934064112066069e-01
1.297138939462269880e+00 4.694255335377429672e-01 4.689422960367731208e-01
7.679971139001915414e-01 4.345519678165776778e-02 5.052761643989807094e-01
5.746288122564339185e-01 -8.143489926859975858e-02 -3.556378458282751787e-01
4.771478612251937590e-01 1.119998357763362762e+00 -2.983835639422755537e-01
1.230808852612647941e+00 -3.224710368836303243e-01 1.243548741496687815e-01
1.905488256311382023e-01 7.633047765278196117e-02 1.852143386396021621e-02
1.464613630693487156e+00 2.409709250932056540e-02 3.441212934231113046e-02
1.887322254751123918e+00 5.507765139149044253e-02 4.504305036676036211e-01
1.079214118853901061e+00 -2.250211868795501668e-01 1.051028226204268751e-01
9.696358345066495854e-01 1.749687168119393454e-01 -5.360849495796815578e-01
1.300994903361322313e-02 -4.137433086170324570e-01 -2.454213059311716183e-01
1.705539259094138504e+00 1.574486866849084468e-02 3.222974989868514495e-01
2.780998425201676172e-01 3.279007388221297226e-01 -2.564783914599099712e-01
3.847420135025855781e-01 1.685417540707649375e-01 -1.673714981666734603e-01
1.299234374433589023e+00 -8.499015645185770129e-02 -1.419156042546524110e-01
8.488792921724938045e-01 3.341944613514848395e-01 -5.555545660481293890e-02
1.703995039350427065e+00 -1.746584773622169573e-01 1.014251035526119726e-01
4.067955316640751717e-01 2.572130481269320756e-01 -7.279942123196615489e-01
1.425149100319284878e+00 5.637328716267983042e-01 2.633601975595457889e-02
8.877811375377281378e-01 3.175349200963973884e-01 -8.991488510226917918e-02
1.430544939883298339e+00 4.448506464925153225e-01 -2.042601833290349223e-01
2.073331471035239737e+00 -8.476187296596604526e-04 6.951236808988009441e-02
1.695382080188909818e-02 -3.338413955231016583e-01 -3.558208555904391335e-01
4.712090036320873976e-01 3.113484469351149864e-01 -6.378623501125018080e-01
1.036237530722253553e+00 2.759042104711684207e-01 -6.223363257287297667e-01
1.414502402759980848e+00 -5.948296133157496834e-01 2.987744961499481655e-01
1.337059797059235722e+00 2.859978023836108885e-01 5.484861618257390603e-01
1.616892271733902930e+00 1.494370622656558123e-01 2.863911913032960582e-02
5.469032001075810889e-01 8.321061133701967982e-01 -6.256830860642333125e-02
1.711092779777640294e+00 -4.872069060803181362e-01 5.612914395970116654e-01
1.148789687348339195e+00 -3.043140716860228898e-02 8.219353237416695546e-01
1.438833902561989397e+00 -9.371150556418625377e-02 7.205632020410539518e-01
9.918704167986617248e-01 -3.060964265085951430e-01 9.403576431993214690e-01
1.230898274561733619e+00 3.055107522527288344e-01 -1.632904698393389253e-01
1.560197132080916704e+00 -6.246814949637213843e-01 2.318415395566738035e-01
1.303077759687570447e+00 -7.544732453195862609e-01 6.385207851537467727e-01
2.011987614965801807e+00 2.778818377932726902e-01 3.035663506880766360e-01
1.172906988913551052e+00 -1.765499442617395054e-01 1.216917587340599072e-01
7.549787058040633436e-01 5.554462816373363365e-01 2.977729159555238259e-02
1.733603980123377353e+00 -3.892820327967684568e-02 -1.188262044279882051e-01
5.763324945082455297e-01 -3.626265810780352483e-01 4.999032662624021683e-01
1.177302511520419204e+00 4.652567821016412863e-01 -3.038393844215788731e-01
-2.190876228199762840e-02 1.379515314673496751e-01 2.254461216527242073e-01
9.048416617597367928e-01 -6.624096891574150492e-01 1.849600953428492123e-01
8.626658415240422428e-01 -3.909873445402411996e-01 8.397212919410123044e-01
1.032810786087654087e+00 -7.691928416172736371e-01 2.834610870805160943e-01
1.651777604464258031e+00 -5.022671695184001139e-01 5.762489855416461637e-01
1.712184829603042413e+00 6.303649777277631205e-01 5.253754722277563793e-01
1.315425968387844202e+00 -4.473863014581159758e-01 1.650672619515504147e-01
1.441676519511158050e+00 -1.105592276580836530e-01 2.877580831762728830e-01
1.316639239568658359e+00 -6.191550450876803779e-01 7.693633472464771472e-01
2.164129897491864352e-01 1.091266342991883964e-01 -6.113313827396619216e-01
-2.092338823652370103e-02 3.443580457071794554e-02 1.889320659234961786e-01
1.331378153234630268e+00 2.609493140597403671e-01 6.529890774033352274e-01
5.331161728953580647e-01 1.575896671619839984e-01 4.319599794521341019e-01
9.774040030045492156e-01 4.520849847925758613e-01 -8.151837512927261331e-01
1.267426993963358006e+00 -5.201946187820875034e-01 1.173707158070458112e+00
1.424409087538037966e+00 3.476925635202663956e-01 -4.564810831761338950e-01
1.389516175302161427e+00 5.578304433611154245e-01 -1.073153033628831687e-01
1.328361380801970526e+00 1.539662113794610376e-01 7.510946370226448399e-02
1.148037962405500378e+00 3.296314030945814988e-01 5.222351398896898367e-01
-6.988529958267805653e-02 4.473996178155723591e-01 2.353492418451536006e-01
1.502731409108173155e+00 -2.224527542977879357e-01 6.282306709769026609e-01
3.229480805426360179e-01 -1.423928912356224874e-01 1.499544434474236188e-01
8.743092371684719755e-01 4.910757851244441918e-02 -3.671596447593403201e-01
2.020311786548185662e+00 4.156584785554007788e-01 3.941090271181185711e-01
7.805685017525531011e-01 5.595640971137345876e-02 5.864028614049869859e-01
9.301726998594649354e-01 -1.640861294240116286e-01 8.647700995576872440e-01
1.777578008094703899e+00 4.436787741051208545e-01 3.428498863825258369e-01
9.933865340987095838e-01 1.431411324874015123e-01 6.373380837035389490e-01
1.266285426882206799e+00 -9.320717633649936440e-01 4.079381244395026140e-01
9.009997276311163539e-01 7.787433116434981928e-01 2.178137279515260649e-01
4.809783523932913418e-01 3.769034097817359208e-01 -2.914823966903038466e-01
1.935254789648375384e+00 3.009606946620133616e-01 6.329187208234501316e-01
8.617099761136889358e-01 -1.489752212443166413e-01 6.465620129551999384e-03
4.849248447555801200e-01 9.831743138506426893e-01 -2.149409798926421866e-01
2.148612638111518258e+00 2.858435816938778573e-01 3.337926766221075425e-01
1.679203135168430894e+00 6.064699547281380276e-01 3.769362715016310039e-01
5.748186183136777538e-01 -2.361729286954215509e-03 -3.587654093042160763e-01
1.781314591081283094e+00 -2.691452740774767927e-01 2.826169357234461499e-01
1.324388500299528371e+00 2.019517062669006977e-02 1.394261387221488735e-01
4.293724234813645624e-01 5.130491021343265290e-01 -2.774426851749957068e-01
1.370428113141405335e+00 1.076997036629284421e-01 6.676338577971751009e-01
1.018576402844318496e+00 3.340472594779713145e-01 4.587879672666166364e-01
5.560232270102577479e-01 -5.491360530759564762e-01 -6.712267228763905969e-02
1.429327317213813897e+00 1.034165318343939904e-01 4.325217753618328387e-01
2.440280157631990465e-01 -3.884472515080817923e-01 -2.894020282017076839e-01
7.819736857858394785e-01 2.588637158251377302e-01 -1.304410902879051537e-01
1.197562432955039835e+00 4.712795925550172793e-01 -2.711284634154165762e-01
1.214897259832574905e+00 3.127536265455939657e-01 -1.035353949072794627e-01
1.387033394984048762e+00 6.643323012400518257e-01 3.741526819878981391e-01
7.349816654777328040e-01 7.766205151300229481e-01 -5.172535013179795360e-01
4.376435471480891182e-01 5.033113821559728196e-01 3.177107968722326925e-01
7.617235011493472818e-01 6.833784671362436863e-03 3.620810509383082798e-01
2.625575788803279353e-01 -4.098851592985565118e-01 -1.090402456078752025e-01
1.233765003594090581e-01 -2.408154529874250993e-01 -2.390416186013405997e-01
9.358452526384105630e-01 -4.647257216385359824e-01 3.446256245891136660e-01
1.553987404299407071e+00 -1.124323176507801836e-01 5.964438016593653913e-01
2.171191845739789406e-01 -3.259623635301459044e-01 -3.208177819013189880e-01
2.610714245290748914e-01 -1.142070685382012146e-01 -2.591235987135120933e-01
6.202496404683177644e-03 -5.463664238946246143e-02 2.040205339360248032e-03
3.197546487970173157e-01 1.373191642312123206e-01 -5.040897596513280177e-02
8.392781514026870227e-01 -3.703964305751381025e-01 8.403391758609739526e-01
7.656115155405883721e-01 -2.426537695465822986e-01 8.485008622680689783e-01
1.340149598015409671e+00 -8.348024382518524078e-01 6.529067010552537242e-01
1.704015795798532018e+00 -6.127838537096806648e-02 2.033531223576199448e-02
3.297208364826929028e-01 1.265614099188826225e-01 -3.648105360300848976e-02
1.029810347954641214e+00 -1.437779710495424856e-01 2.980687371652330775e-01
1.015632505397129570e+00 -7.434004588635232391e-01 4.409813994488827604e-01
1.620542370945708743e+00 3.725210776587990491e-01 5.205341533083454597e-02
6.339209380601737998e-01 -4.058415593376240027e-01 4.101538931227663998e-01
8.795731334136489554e-01 -3.935983782936924302e-01 1.917072943164966903e-01
4.027684063348473953e-01 -4.684575514615808012e-01 2.421450048582123871e-01
4.020620507645451536e-01 -1.329350636223934901e-01 -3.366612731457857555e-01
1.630928356187137274e+00 1.607193975025586474e-02 6.201148271223765329e-01
1.467936603819714358e+00 -3.875446243595972451e-01 7.147297466315812031e-02
1.084499500385580406e+00 2.733251986640200526e-01 3.405486727828823668e-01
5.319940337835008526e-01 -3.930432122693056085e-01 1.559593728160686976e-01
8.097976963722046673e-01 3.928103072696246256e-01 -3.277552205103431704e-02
1.051779565608407019e+00 7.663466667336856775e-01 -2.334799222906419336e-01
2.504611182535607106e-01 -3.765799971979219007e-01 -7.522339255952797954e-02
2.954640486724540716e-01 -2.876740750895928067e-01 -1.334591985130613168e-01
2.455440050240082217e-01 9.872896372445066904e-02 4.968888565104831456e-01
2.726243489502889750e-01 3.375253436205030710e-01 -3.121301621463622999e-01
1.421211861029566537e+00 -7.098636672005824710e-01 7.869522966888390370e-01
1.938616423762229202e+00 3.529931612139501351e-01 5.621615001752336971e-01
2.395688909273432088e-01 1.103374670490903098e-02 2.744425358632955891e-01
1.684519784897745343e+00 -9.413380442576693707e-02 5.715586422892660057e-01
8.552333905337324849e-01 3.288140837874783395e-01 -4.716613962241472668e-01
5.699488952633956496e-01 1.457782651354782855e-01 3.670148528613295658e-02
1.634238342331872373e-01 -6.029524699503435725e-02 2.481205230427576125e-01
7.055516816445632777e-01 1.351874919076818116e-01 -3.430388070662696021e-01
9.770068757686656280e-01 -1.148632377276702782e-01 -2.411973295635168324e-01
4.699932373483901027e-01 -4.603062111333339756e-01 -1.008480635563451799e-01
1.542373883080600860e+00 -2.501496593339223029e-01 9.284526031242851252e-01
6.625467316197892753e-01 6.099435832021194992e-01 2.651738204663038959e-02
1.070831389504689479e+00 -6.021063461006005008e-02 1.905051660515998391e-01
1.024060136401872212e+00 8.642271060851169917e-01 -2.048821056118846004e-02
1.346989622604736647e+00 -4.985615770347538445e-01 9.744412492378350388e-01
1.466305942916919403e+00 -8.472296391535055760e-01 4.067028602491208900e-01
1.344196134719340296e+00 1.903648424440755882e-01 6.149321436081404135e-01
6.538213587845824737e-01 5.119447361549160913e-01 -6.001168310637294834e-01
4.666824981168950920e-02 1.236415393143198427e-01 3.031838483001070284e-01
1.271479549612003268e+00 -9.954144376375013981e-02 1.847048450237446515e-01
1.447301443564362744e+00 -1.269419137843091627e-01 7.787562407191616076e-01
7.669419868880607005e-01 -2.509902576073758107e-02 1.466741516294338965e-01
8.310496587585826100e-01 4.607097981256862429e-01 -1.822018404253453738e-01
8.515209295285294244e-01 6.425484421874353425e-01 -4.632614815945595987e-01
1.325166357859741906e+00 5.554120321610572786e-01 4.008157672229610557e-02
6.475556065367951142e-01 8.915732470355448580e-01 -4.024162701448261714e-01
3.432531928572535307e-01 3.310679261817585373e-03 4.978577411178900514e-01
1.092098050414338273e+00 2.485720775597157761e-01 5.370689729101415510e-01
1.150377401087783857e+00 -6.227854446452446568e-01 4.902880063847956937e-01
8.299470848495702491e-01 2.526650919400884598e-01 -6.014992435164746576e-01
1.222240040834463581e+00 5.370168250858154968e-01 3.625263273929072438e-01
1.071601213412443743e+00 2.955539994943462423e-01 -4.849754931061963648e-01
1.249112639996087681e+00 -6.154607803775345998e-01 6.410964159217058533e-01
1.198499040203136801e+00 -6.544834170534244988e-01 4.267627401524961561e-01
1.464938738232970827e+00 2.604985022283788365e-01 3.214665277333276228e-01
1.317187844257423857e+00 -1.462929863166361200e-01 9.193569091448397512e-02
3.472001644039052204e-01 1.095696395960896879e-01 5.127746173534351026e-01
9.991448116848622441e-01 -1.278989619319267912e-01 2.456909862913491116e-01
1.426917055818720081e+00 -5.715174513613108243e-01 8.342333072415621942e-01
1.153376585041303803e+00 -8.050563935499395474e-02 -3.021494693385883834e-01
1.880549654436711737e+00 3.397076405241058472e-01 2.448618345748411473e-01
1.617309105303958772e+00 5.185413110029691852e-01 2.451522328542621587e-01
4.324961846457090475e-01 4.902033368093409726e-01 -1.359113571179635660e-01
9.260537519148918095e-01 6.452302454330928194e-01 2.854813715967243759e-01
1.678036996893543575e+00 -5.389242231011195372e-01 2.296657979151778273e-01
2.076757382587342438e+00 -1.061454821103849366e-01 6.291051912281084291e-02
1.921613274267687022e+00 1.773346962135479987e-01 3.171652199035141506e-01
1.088195686420535768e+00 -3.236351979810423996e-01 -8.307470192133778464e-02
1.017394736562559521e+00 2.407647617033722709e-01 -5.695893240034020089e-01
5.954146660106958144e-01 1.012982703381387906e-01 8.658070113587287842e-02
1.535985821565964304e+00 -4.911130132998722808e-01 5.214066491372471024e-01
1.291050861431841668e+00 -3.244857100841227471e-01 1.394081670627407010e-01
6.486197102882506060e-01 -4.617442279481997480e-01 6.929342274044474059e-02
8.035095750689025262e-01 2.484422238210177714e-01 4.957719295653380542e-01
7.616989011216941385e-01 3.727744550140703605e-01 1.041941687247666948e-01
3.479947075897269482e-01 4.145864486810015848e-01 -6.315510213891732949e-01
1.441577472581679675e+00 -6.959210704478766552e-01 6.999293808041047171e-01
6.783179448580807236e-01 8.991676371501721166e-01 -5.665318960714609275e-01
7.281888213956512201e-01 -3.027995633696346500e-01 7.039382329556903573e-01
8.167794026633786730e-01 5.316841683285766784e-01 -6.101357432974955364e-01
4.249735576635699230e-02 -2.423860349639055944e-01 1.788222118872050126e-01
6.748919332970785279e-01 -2.708682757631977189e-01 6.721783602484118214e-01
8.607591691954016300e-01 9.688733652888020798e-02 -4.400323219368638961e-03
8.778914031335847135e-01 -2.986736731600008604e-02 -2.548007753629721872e-01
6.415060044730495070e-01 9.597452198124525324e-01 1.899507410812226182e-02
5.178477526520771645e-01 4.386727016272577717e-02 2.975090131267689175e-01
5.043916739788972814e-01 -6.073495489350331233e-01 7.763331172029858118e-02
1.502072775465622234e+00 -1.484037101554955551e-01 -1.391126947530191837e-01
2.226024940185834522e-01 1.016827596322693872e-01 2.212629518929355998e-01
-2.370180927184758757e-01 1.572867332980226462e-01 2.376037362527477492e-01
6.085239050460689025e-01 3.475174567577465901e-01 -4.286162660355465892e-01
1.903482678142518966e-02 2.182992136532601324e-01 1.035871484608568982e-01
1.832777361553507012e+00 1.164767596513253956e-01 1.364403488424865141e-01
1.015320433437047587e+00 -4.563054559309184244e-01 2.961581055917469896e-01
1.264703342117187157e+00 -9.821400110626196112e-01 5.094752235651954786e-01
8.983541638424191733e-02 -3.918186227868054039e-01 -7.605698115765678613e-02
9.433390301825831381e-01 1.901882392270995148e-01 6.071726533553903904e-01
1.376843649050970342e+00 -4.706146023466722395e-01 3.325419385980753484e-01
8.812113953663579524e-01 1.082125633717669760e-01 -1.966116347323718927e-01
1.063129930377509247e+00 -5.707341641670306276e-02 3.560379053679397776e-01
5.833564492385329148e-01 1.623648918728871626e-01 5.607784512610582972e-01
9.902945903151341156e-01 -2.626245728105526811e-01 9.062352231844891248e-01
1.162045959715823251e+00 6.884295446816816044e-01 1.085963482530268726e-01
4.577244479643116093e-01 -5.222147515607168389e-01 2.019837973055933766e-01
1.178776332386031411e+00 5.242683206802229573e-02 -8.173968544254205104e-02
5.113232555489491959e-01 9.660354599236339324e-01 -4.282777191532341488e-02
7.476456545887248950e-01 -4.259158153459893237e-01 2.343566784670704228e-01
5.379522816422442899e-01 6.578578878348327885e-01 -8.707837818028764110e-01
8.744459254366431233e-01 -1.868734933913117346e-01 3.830241948381395423e-01
1.493272428757951520e+00 1.886974670274282340e-01 -1.725342472943495742e-01
-2.065394006286068174e-01 2.859716908897161902e-01 2.409675747378299260e-01
1.618150405371479472e+00 -1.341296900265476905e-02 5.061063776599789010e-01
8.686997347830823779e-01 -1.679386805345129963e-01 8.128118262410146677e-01
7.331954356351405577e-01 2.350024747445214612e-02 1.535384262469933203e-01
-1.450271149272352456e-01 2.069064419988452530e-01 1.354699383104135679e-01
4.063288381207721400e-01 3.488857611711859708e-01 -4.799011279339775449e-01
6.457613671904214314e-01 -1.522900778485569984e-01 6.578816833959515165e-02
1.156087274017502109e+00 -2.352388289307973668e-01 5.100720924831255720e-01
9.816193475961628723e-01 5.669545173192886978e-01 3.140149562825410579e-01
1.147365343281916417e+00 -6.860290423945175631e-01 1.843826510125582130e-01
7.220081817797204815e-01 9.479396943738913062e-02 -4.639038054657887988e-01
1.021321023601354128e+00 6.623239001645585267e-02 -2.575031053802794706e-02
1.141370724069387110e+00 -7.635621154904914665e-01 2.946351076074716357e-01
1.259471770564968285e+00 3.571810367508757716e-03 5.161343450881552553e-01
5.956341075952935604e-01 5.500123171366298053e-02 4.900288121643346928e-01
1.644567613358171920e+00 -4.203892410744319852e-02 6.901948409994526634e-02
1.040117316130349190e+00 -3.700624257243495530e-01 1.750171474038141745e-02
1.251898199798975764e+00 -3.327148245230932000e-01 1.104869460148009574e+00
5.944709831769960928e-01 -2.228186220473241108e-01 3.199182163721566718e-01
1.646477904878665965e+00 2.447862071161973629e-01 5.799861182478747157e-01
1.283526591933923822e+00 3.816068553413660136e-01 4.447762723867835222e-01
6.245515589139046808e-01 7.874458346543994347e-02 -2.772333475806186831e-01
2.180831078642420984e+00 -4.890613503637886161e-02 -6.509585598557730834e-02
1.673056999947370338e+00 2.024243514467294613e-01 -1.701158449774305415e-01
1.478506672854766446e+00 1.813300690927749370e-01 -4.356951846307618448e-01
1.009926032636965010e+00 -4.185924637237388446e-03 7.699127228677679069e-01
2.099745190907725600e+00 2.349830873223041905e-01 2.639771307068872197e-01
1.859720803153584789e+00 8.173136586181845020e-02 1.229396630216950670e-01
1.063197228962558194e+00 -6.019676929692194811e-01 8.076934976808189948e-01
2.815537749168849913e-01 -3.566733120247121414e-01 -1.936630875968944621e-01
1.093065164989703630e+00 -1.187498299267616825e-01 5.986010841093756252e-01
9.247007193057515950e-02 1.759105503653690949e-01 -9.510185779622577773e-02
1.264304397526539558e+00 -2.423308911689077416e-01 6.173966929710190676e-01
1.734007758545202948e+00 -2.399849592914483631e-01 1.917510312880736090e-01
5.080738623177378788e-01 5.377529513620081802e-01 -8.914275938916327302e-01
1.493876762357171373e+00 9.378892453903278636e-02 8.055412622462219119e-01
1.866492237443509339e+00 2.970797425885335352e-01 -6.384231894919986661e-02
1.269785386141959682e+00 -2.531970262851712117e-01 4.079291878792918880e-01
1.371009597133107993e+00 6.870418467327737977e-01 3.942972895690254886e-01
1.336253005930792215e+00 -2.346836124268306678e-01 3.835570537383474199e-01
1.188042492737040101e+00 -6.213698079836651456e-01 1.944812526499412331e-01
5.534183931269686108e-01 -1.446043064257133137e-01 3.863869081685986778e-02
2.250590382013750723e-01 -5.062824167005617326e-01 -1.557069700813487334e-01
1.734376997609802240e+00 -4.269106184055832531e-01 5.965640076377503043e-01
9.614083514567315358e-01 -1.078228885790570163e-01 8.201830900469521124e-01
1.147940690550552256e+00 -5.920163344144746542e-01 5.899055220198926586e-01
1.934615165850667839e+00 2.916908555678336401e-01 1.906890658046216103e-01
7.993297550392284290e-01 -5.980979310532697629e-02 8.515972325332328285e-01
8.291387500873905747e-01 8.204328866121713970e-01 -2.837439180504551794e-01
1.172774758937289885e+00 -1.339966824496552356e-01 -6.851572037150515521e-03
2.775209668291417353e-01 -1.936318975391190245e-01 -2.283355749605381069e-01
1.354582120050093819e+00 -5.882188907727445848e-01 1.531219981774190608e-01
1.931987014597180030e+00 3.837396395109025082e-01 6.565396162407515224e-01
1.509640715153732993e+00 -6.420445314185552199e-01 7.215072180308846894e-01
1.589088067895494838e+00 -9.358091404245763578e-02 -7.251461729048436222e-02
1.285110738510802042e+00 -6.041350726971391749e-01 3.865831736886220504e-01
1.047957744654349321e+00 2.156112662572150784e-01 1.612472512274309433e-01
6.331998326929880738e-01 6.456066976827342652e-01 -6.208846872502331582e-01
5.625446478645316217e-01 1.061971667448774248e+00 -7.715304576126576219e-02
1.760953955770702795e+00 2.374243952144385883e-01 3.998968442338862173e-01
6.948372086434789763e-01 -4.556097808012705697e-01 4.004016598945471239e-01
4.976853586951599517e-01 5.157071078375728701e-02 3.906106291607079339e-01
6.529025419559248977e-01 -5.487488729654821373e-01 1.837001186698478394e-01
8.395007189574023032e-01 -2.532479039436920099e-01 8.309238282784038310e-01
9.059645484406863014e-01 1.469028140958148765e-01 2.375879218459386877e-01
